CellID,DNA_6,ELANE,CD57,CD45,DNA_7,CD11B,SMA,CD16,DNA_8,ECAD,FOXP3,NCAM,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
199,14197.56050955414,1550.1337579617834,293.09554140127386,332.28662420382165,8406.51592356688,1271.968152866242,846.6305732484077,591.0891719745223,9577.738853503184,1336.2611464968154,413.0191082802548,944.4968152866242,1342.2229299363057,207.51592356687897,157,17.051491760522154,11.88218250913085,0.717225416971842,0.9289940828402367,0.6596638655462185,-0.6159119462969033
200,12705.807692307691,1677.7948717948718,996.3461538461538,356.97435897435895,8179.2692307692305,996.1410256410256,385.1666666666667,484.5769230769231,9432.192307692309,2652.4358974358975,268.5769230769231,906.7179487179487,552.7179487179487,207.26923076923077,78,12.80366886166013,7.9222256143234215,0.7855906936215313,0.9176470588235294,0.5454545454545454,-1.0103050110526026
201,15885.825,1382.0583333333334,286.7583333333333,1077.6333333333334,275.40833333333336,488.9916666666667,383.6166666666667,854.0,308.85833333333335,614.5166666666667,175.79166666666666,813.0083333333333,1365.0416666666667,207.53333333333333,120,12.96402953628134,11.8330771974243,0.40849114383372664,0.967741935483871,0.8333333333333334,0.6180891298667731
202,33553.05357142857,1562.1964285714287,179.58928571428572,2590.464285714286,19945.51785714286,1085.4107142857142,953.9821428571429,569.2857142857143,24399.589285714286,1224.607142857143,346.69642857142856,898.4464285714286,1165.1964285714287,207.28571428571428,56,10.809410813096294,6.788984559056284,0.7781629743149802,0.875,0.6222222222222222,-0.5762530508849352
203,19635.416666666668,1378.3166666666666,211.48333333333332,522.4166666666666,12391.683333333332,1772.1166666666666,3276.4666666666667,409.1166666666667,14487.316666666668,1161.8666666666666,350.26666666666665,915.5333333333333,722.5833333333334,208.31666666666666,60,9.389073796547459,8.14839888285404,0.49680933963436524,0.9836065573770492,0.8333333333333334,-0.4524938530913984
204,12962.696202531646,1730.4683544303798,156.65822784810126,528.1518987341772,8095.164556962025,1206.620253164557,414.40506329113924,431.65822784810126,9171.151898734177,4282.0,284.6835443037975,921.2278481012659,537.873417721519,209.15189873417722,79,15.539324684737364,7.06784836247801,0.8905750806365231,0.8404255319148937,0.5486111111111112,1.3305730203310624
205,25147.264150943396,1436.877358490566,221.08490566037736,1474.6415094339623,15600.066037735849,4049.6132075471696,685.3301886792453,1252.0283018867924,17669.66037735849,1291.367924528302,410.3301886792453,928.0566037735849,649.5094339622641,209.4245283018868,106,15.348317750670669,8.925095927308977,0.8135441139283593,0.905982905982906,0.7066666666666667,-1.3270425924359337
206,7191.723905723906,1532.2929292929293,158.2962962962963,516.7845117845118,4395.087542087542,1037.121212121212,392.35353535353534,383.1313131313131,5109.7643097643095,1439.952861952862,272.06734006734007,915.1212121212121,945.7542087542088,217.25589225589226,297,24.0972614605438,16.061789559244612,0.7454692336483129,0.922360248447205,0.6513157894736842,0.4364241069333031
207,20631.277777777777,1266.6944444444443,171.22222222222223,336.90277777777777,12044.861111111111,922.4861111111111,5962.972222222223,374.0416666666667,14691.666666666666,1013.25,290.52777777777777,887.5555555555555,1095.125,211.02777777777777,72,13.020454574065313,7.132466871451699,0.8366162704416407,0.9,0.6153846153846154,-0.3731155147796399
208,24280.555555555555,1826.651851851852,294.84444444444443,1167.8296296296296,14853.888888888889,1368.8148148148148,1237.3555555555556,742.0074074074074,17525.08148148148,1633.6,580.5111111111111,981.5481481481481,1265.0074074074073,213.03703703703704,135,16.08760587886528,11.027717612543043,0.7280923034265737,0.9183673469387755,0.6490384615384616,-0.5942656898229121
209,19441.891891891893,1473.5945945945946,190.28378378378378,787.5945945945946,10996.175675675675,1271.581081081081,6320.5675675675675,666.5675675675676,12202.405405405405,1154.2702702702702,344.5135135135135,922.7567567567568,384.1081081081081,211.02702702702703,74,11.983561531957404,8.172524850542036,0.7313727241853715,0.9135802469135802,0.6851851851851852,0.38549062914697774
210,11465.769784172662,1642.7122302158273,139.0431654676259,350.41726618705036,7150.726618705036,989.6906474820144,367.0575539568345,423.863309352518,7770.546762589928,4841.8345323741005,275.1223021582734,923.2086330935252,467.43884892086334,213.15107913669064,139,15.8544290152771,11.910177941951982,0.6600509116856843,0.9025974025974026,0.6205357142857143,-1.2346942290630933
211,16788.514705882353,1479.7941176470588,196.21323529411765,580.9411764705883,10625.551470588236,1194.889705882353,1211.8529411764705,397.41911764705884,11889.404411764706,1212.360294117647,385.125,922.9117647058823,696.5514705882352,216.09558823529412,136,22.984914949047226,7.932015391819972,0.9385671818986074,0.85,0.5887445887445888,-0.2736203654011158
212,33218.83720930233,1647.9767441860465,243.74418604651163,699.953488372093,19681.325581395347,1346.4186046511627,775.1860465116279,447.8139534883721,23862.116279069767,1373.7906976744187,470.3953488372093,919.6279069767442,1156.7209302325582,209.34883720930233,43,8.909055927903188,6.133652390380368,0.7252611273674404,0.9347826086956522,0.6825396825396826,-1.2009686036962737
213,30550.82608695652,1426.608695652174,161.95652173913044,1367.1521739130435,17864.152173913044,1399.6521739130435,670.1521739130435,419.4130434782609,21439.456521739132,1138.608695652174,436.2826086956522,875.4782608695652,1132.195652173913,209.45652173913044,46,9.130558012761147,6.486689816858832,0.7037604087062682,0.92,0.7301587301587301,1.3356965658955682
214,12009.3046875,1635.171875,385.0625,688.2109375,7537.8984375,1050.359375,382.7734375,840.421875,8597.5078125,2116.1484375,261.5390625,904.328125,555.953125,216.15625,128,14.634059395653214,12.34578974203327,0.536918719349679,0.8533333333333334,0.5714285714285714,-0.33167862366391704
215,35816.454545454544,1417.7636363636364,189.01818181818183,1511.2727272727273,20329.836363636365,974.3272727272728,752.709090909091,529.5272727272727,24345.872727272726,1141.5272727272727,535.290909090909,891.9272727272727,1195.1636363636364,212.43636363636364,55,10.091823146867267,7.134300671279691,0.7072747892296716,0.9166666666666666,0.7857142857142857,-0.05680759093330453
216,16529.873684210525,1463.1894736842105,182.3684210526316,491.2105263157895,10417.105263157895,1108.6105263157895,400.85263157894735,428.65263157894736,11889.652631578947,2963.5789473684213,288.7263157894737,900.4,531.6210526315789,215.74736842105264,95,12.885034705371346,9.716196164085703,0.656796014740285,0.8962264150943396,0.6643356643356644,0.27712969412366945
217,32433.056338028167,1589.605633802817,190.14084507042253,2229.5774647887324,19151.056338028167,987.5492957746479,1111.9718309859154,445.22535211267603,22607.661971830985,1140.9718309859154,311.4225352112676,914.4929577464789,1175.3521126760563,213.09859154929578,71,11.576141693527118,7.912916579109832,0.7299000562171871,0.9342105263157895,0.6574074074074074,-1.214911172147269
218,15762.202127659575,1374.936170212766,256.1063829787234,307.8191489361702,9246.574468085106,929.531914893617,503.4468085106383,395.1595744680851,10923.297872340425,2364.4148936170213,282.5,906.0744680851063,1289.0106382978724,215.08510638297872,94,13.087642613409965,9.262148771665904,0.7065112201984002,0.9306930693069307,0.7121212121212122,-0.7211874255209278
219,7609.225225225226,1885.1351351351352,164.93693693693695,297.8738738738739,4686.990990990991,1181.2522522522522,444.9189189189189,374.0900900900901,5307.279279279279,2356.5495495495497,286.86486486486484,905.0900900900901,439.5315315315315,215.9099099099099,111,13.298045085472635,10.670664288720419,0.5967549559071478,0.940677966101695,0.7762237762237763,0.06268647974612057
220,11060.108504398828,1588.2404692082112,154.30791788856305,430.7565982404692,6865.50439882698,1067.4486803519062,433.9941348973607,379.3782991202346,7883.712609970675,1818.733137829912,282.4926686217009,894.7243401759531,977.8269794721408,218.36656891495602,341,26.169694135530218,16.711515943615087,0.7695531414014192,0.9498607242339833,0.7016460905349794,-1.198262070868114
221,13640.402985074626,1539.2985074626865,159.88059701492537,474.17910447761193,8248.910447761195,1173.2835820895523,516.8358208955224,372.1194029850746,9877.074626865671,4421.059701492537,295.94029850746267,907.0597014925373,997.6567164179105,215.50746268656715,67,10.815796350556118,8.264159936557737,0.6451186272177355,0.8933333333333333,0.6090909090909091,0.961578798710718
222,26369.871794871793,1417.3076923076924,165.53846153846155,1338.820512820513,14998.358974358975,8011.641025641025,894.1538461538462,2098.641025641026,18103.74358974359,1361.0,304.97435897435895,896.8461538461538,1077.128205128205,213.30769230769232,39,8.772441143842904,5.767711729970078,0.7534712876600378,0.9069767441860465,0.7222222222222222,-1.1080636739143028
223,26205.369565217392,1644.4130434782608,167.7826086956522,499.1304347826087,15139.673913043478,1316.6304347826087,1319.891304347826,395.4347826086956,18726.065217391304,1186.1521739130435,331.0,916.3913043478261,1108.7608695652175,214.65217391304347,46,8.802728919814191,6.72506649259785,0.645245620040579,0.9019607843137255,0.6388888888888888,-0.5620649987991313
224,32714.34693877551,1522.0,201.08163265306123,2831.0,18782.163265306124,1090.408163265306,1066.3469387755101,480.9183673469388,22981.591836734693,1160.3469387755101,317.3469387755102,924.1020408163265,1188.0,214.85714285714286,49,8.787689226809416,7.125764383770891,0.585211997803424,0.9423076923076923,0.7777777777777778,-0.2871524150873509
225,38565.02631578947,1655.7631578947369,198.28947368421052,2081.5263157894738,23145.342105263157,1146.5526315789473,926.9473684210526,511.7631578947368,28294.815789473683,1251.8947368421052,352.42105263157896,909.078947368421,1165.657894736842,215.6315789473684,38,7.71272803190064,6.361564664160398,0.5654044249182393,0.926829268292683,0.6785714285714286,-0.387136888410092
226,16043.5,1376.8552631578948,171.85526315789474,1850.907894736842,8516.855263157895,2558.092105263158,657.6315789473684,824.8421052631579,10631.513157894737,1074.2631578947369,291.5263157894737,891.0394736842105,1081.3026315789473,220.75,76,13.150254094776352,8.141845847712585,0.7852807734962834,0.8444444444444444,0.562962962962963,-0.04794747447341552
227,26073.573770491803,1269.1967213114754,156.2295081967213,1379.295081967213,15680.672131147541,1328.622950819672,984.4590163934427,458.55737704918033,19115.27868852459,1089.049180327869,528.9016393442623,886.0819672131148,1127.9180327868853,216.7704918032787,61,10.604134996903978,7.710674276716702,0.6864908416726596,0.8840579710144928,0.6931818181818182,1.546769346655305
228,14646.866666666667,1359.8,242.9777777777778,311.5111111111111,9665.444444444445,816.8222222222222,3265.288888888889,398.6222222222222,11282.622222222222,1233.3555555555556,506.73333333333335,908.2,355.9555555555556,219.37777777777777,45,11.941492418418356,4.748932907414942,0.9175227190181036,0.9574468085106383,0.75,0.22278687060424623
229,12509.244635193134,1764.4849785407725,202.78111587982832,361.2918454935622,7778.339055793991,1163.6437768240344,464.83690987124464,406.78111587982835,8894.43347639485,3673.3562231759656,301.0214592274678,917.2017167381974,803.7296137339056,225.96137339055795,233,24.02418290269831,14.232178158551202,0.8056362714054811,0.7925170068027211,0.5574162679425837,-0.4017847012896355
230,20003.114285714284,1378.942857142857,145.6,928.1571428571428,11537.4,1469.6,827.7142857142857,473.65714285714284,13770.914285714285,1108.3857142857144,279.27142857142854,883.9571428571429,1067.9285714285713,219.32857142857142,70,10.495385079846725,8.554575943712884,0.5793487603540802,0.958904109589041,0.7777777777777778,-0.9334528728187043
231,28599.01851851852,1458.9814814814815,158.88888888888889,1487.2962962962963,16785.75925925926,1511.148148148148,1273.6851851851852,458.3703703703704,20685.59259259259,1152.5925925925926,292.01851851851853,884.0370370370371,1118.111111111111,218.61111111111111,54,8.577850269005891,8.180116864874817,0.3009734868320572,0.9152542372881356,0.75,-0.5170943760761383
232,13228.724565756824,1750.6749379652606,161.727047146402,274.30521091811414,7849.09429280397,958.2655086848636,423.9975186104218,374.27791563275434,8540.875930521092,4040.6352357320097,320.287841191067,914.7394540942928,303.62531017369724,227.86104218362283,403,26.83253125115537,19.297873707327334,0.6948063017317677,0.9372093023255814,0.7045454545454546,1.1021308053686474
233,22033.324324324323,2116.972972972973,228.54054054054055,485.7027027027027,12437.27027027027,1378.3783783783783,532.4594594594595,1248.027027027027,14304.486486486487,2960.4864864864867,352.9189189189189,946.7297297297297,422.0810810810811,220.9189189189189,37,7.295147296923069,6.524603695359524,0.4473162269192272,0.9736842105263158,0.6607142857142857,-0.1129058407716776
234,13450.22641509434,1856.132075471698,354.0566037735849,755.9245283018868,8586.377358490567,1572.5094339622642,1457.6603773584907,462.24528301886795,9460.471698113208,1550.5283018867924,636.6981132075472,1027.3396226415093,688.5283018867924,222.71698113207546,53,11.841265841948543,6.204031950106796,0.8517593752403676,0.8983050847457628,0.6883116883116883,-0.2442705089525668
235,16739.333333333332,1328.8045977011495,176.79310344827587,847.5862068965517,10268.264367816091,1832.9885057471265,634.3333333333334,1361.7931034482758,12061.379310344828,1199.4367816091954,343.2183908045977,921.7586206896551,739.1264367816092,222.70114942528735,87,12.071898015590843,9.231911484091315,0.6443342503026684,0.9560439560439561,0.7435897435897436,-0.023452530332100152
236,11148.260273972603,1403.3013698630136,146.94520547945206,502.90410958904107,6765.945205479452,1164.013698630137,491.5753424657534,377.32876712328766,8054.671232876713,3530.219178082192,299.013698630137,907.068493150685,996.3150684931506,223.27397260273972,73,13.348801053090265,7.509334669587138,0.8267649662815537,0.8690476190476191,0.553030303030303,0.7685093643466456
237,27436.563636363637,1438.9636363636364,168.36363636363637,2120.7272727272725,16777.872727272726,1018.9090909090909,923.4545454545455,434.5090909090909,19459.672727272726,1042.4363636363637,294.1272727272727,888.4545454545455,1173.3636363636363,220.74545454545455,55,11.341136362793298,6.584337630588628,0.8142094523348729,0.8870967741935484,0.625,1.185466425458707
238,17478.21568627451,1788.9803921568628,293.80392156862746,622.8627450980392,11628.235294117647,1581.3725490196077,1861.1960784313726,608.9803921568628,13251.470588235294,1525.3725490196077,575.2156862745098,1027.7058823529412,380.6862745098039,222.2549019607843,51,9.609124982392498,6.775919353551391,0.7090535182402646,0.9107142857142857,0.7083333333333334,-0.6670226427140021
239,13823.63392857143,1748.9375,174.09821428571428,335.57142857142856,8818.32142857143,1107.1785714285713,451.3392857142857,411.38392857142856,9930.25,2766.4196428571427,301.44642857142856,910.2232142857143,794.3125,224.40178571428572,112,15.670632864272148,9.63624854605551,0.7885863620895316,0.9032258064516129,0.5833333333333334,-0.3387727340199026
240,23302.36470588235,1431.270588235294,150.9294117647059,1368.929411764706,13433.270588235295,1577.2823529411764,1025.5764705882352,409.6470588235294,16496.788235294116,1100.4588235294118,292.83529411764704,898.2823529411764,1108.835294117647,223.04705882352943,85,11.346204421676775,10.46310265618381,0.38679041767766864,0.8095238095238095,0.7024793388429752,-1.3663424123194339
241,16119.141414141413,1160.3131313131314,170.4949494949495,369.9191919191919,10614.040404040405,676.2525252525253,1905.6868686868686,692.3131313131313,11769.848484848484,1048.5656565656566,312.47474747474746,872.7070707070707,336.9191919191919,228.55555555555554,99,21.56785677966967,6.010676961488705,0.9603820428408467,0.8839285714285714,0.673469387755102,-0.11962761098770203
242,30073.673076923078,1407.0192307692307,173.6346153846154,1507.826923076923,16773.384615384617,1507.1153846153845,797.1538461538462,535.5192307692307,20375.25,1092.076923076923,2959.480769230769,891.4615384615385,1137.2307692307693,222.53846153846155,52,9.649194428279529,7.137253264622588,0.6729659251732488,0.896551724137931,0.7222222222222222,1.1451299864840545
243,32751.924242424244,1482.7727272727273,221.22727272727272,1592.1818181818182,18617.0,1127.1060606060605,1129.6515151515152,397.6969696969697,22743.257575757576,1188.1363636363637,310.90909090909093,881.3333333333334,1185.7575757575758,224.6818181818182,66,10.076279801691344,8.939151997490802,0.46148492264672036,0.8918918918918919,0.6666666666666666,0.4149880211366015
244,10710.333333333334,1262.030303030303,128.93939393939394,1207.5757575757575,6865.848484848485,1199.5454545454545,449.969696969697,967.2727272727273,7676.878787878788,1628.4242424242425,288.42424242424244,898.5757575757576,510.1212121212121,222.93939393939394,33,6.898211418985326,6.276428835343621,0.41490833420322404,0.868421052631579,0.673469387755102,-0.37494005586685414
245,8960.041666666666,1546.8333333333333,140.89583333333334,323.1375,5740.558333333333,902.2541666666667,329.7,368.89166666666665,6434.841666666666,1364.5041666666666,251.30833333333334,898.2958333333333,542.7958333333333,231.7375,240,22.614268863618673,13.881356777570028,0.7894368581772426,0.9125475285171103,0.6521739130434783,-0.14114876724098305
246,13751.56,1563.08,184.81333333333333,1091.8533333333332,8209.693333333333,1215.5866666666666,557.8933333333333,401.52,9695.533333333333,3706.8533333333335,290.48,895.7866666666666,961.9466666666667,224.78666666666666,75,10.603921055570842,9.136547635275909,0.5075543661805,0.9375,0.7575757575757576,0.06014345329452012
247,10335.42857142857,1518.8857142857144,135.68571428571428,786.2857142857143,6212.628571428571,1253.0857142857142,521.2571428571429,464.65714285714284,7223.085714285714,5782.0,287.14285714285717,881.6,492.6,224.22857142857143,35,7.852227973309157,5.644544552230938,0.6951691043228231,0.9210526315789473,0.7291666666666666,-0.32648476325807824
248,20602.84745762712,1420.2627118644068,167.57627118644066,1441.2288135593221,12894.152542372882,1036.6864406779662,623.6864406779661,1030.7881355932204,14658.889830508475,2380.601694915254,472.09322033898303,902.3474576271186,518.0254237288135,227.04237288135593,118,16.138975619811728,9.408046867585536,0.8125155407717464,0.9365079365079365,0.6483516483516484,-0.6966704075366706
249,24239.658333333333,1347.2916666666667,158.38333333333333,1219.65,14242.891666666666,1093.7916666666667,640.85,387.65833333333336,17339.841666666667,1097.95,292.0083333333333,895.2,1098.0583333333334,226.65,120,13.79940089808186,11.965036164156508,0.4981876339230741,0.8571428571428571,0.6122448979591837,0.24513078613713804
250,25868.49411764706,1346.5294117647059,189.61176470588236,1845.3529411764705,15914.447058823529,1214.1529411764707,1162.870588235294,490.3176470588235,18361.15294117647,1196.4352941176471,384.3411764705882,915.8352941176471,664.7176470588236,226.85882352941175,85,11.949578764115962,9.554249940610875,0.6006035155975646,0.9042553191489362,0.5902777777777778,-0.657788880652388
251,31560.97014925373,1799.6119402985075,201.23880597014926,343.7313432835821,18961.79104477612,1068.1641791044776,524.4925373134329,408.95522388059703,21834.746268656716,4710.940298507463,340.2089552238806,914.8358208955224,431.6865671641791,227.1044776119403,67,10.192463958020022,8.374268987251003,0.5700445357903337,0.9710144927536232,0.8271604938271605,0.6276947969036692
252,23652.0,1444.820512820513,187.69230769230768,517.5769230769231,15297.75641025641,1509.923076923077,932.1153846153846,489.7564102564103,17177.128205128207,1196.9358974358975,359.2307692307692,898.2820512820513,675.4615384615385,228.32051282051282,78,10.245270963091645,9.950282629402757,0.23823570594287333,0.9176470588235294,0.7090909090909091,0.3110227766129272
253,5855.351724137931,1625.0620689655173,220.06206896551726,467.3103448275862,3482.9310344827586,1176.0068965517241,549.7034482758621,375.6896551724138,3993.441379310345,3051.7034482758622,274.6965517241379,912.3448275862069,919.6068965517242,228.9241379310345,145,15.86963366094382,11.718118424286716,0.6743643041470797,0.9666666666666667,0.7435897435897436,-1.0013217524990414
254,35863.29268292683,1385.6829268292684,219.1951219512195,1139.121951219512,21231.585365853658,1089.9024390243903,641.2439024390244,954.2682926829268,25361.09756097561,1245.560975609756,337.8048780487805,882.829268292683,1251.6829268292684,225.9512195121951,41,9.390421731429473,5.753274725647675,0.7903351146407566,0.8723404255319149,0.6507936507936508,-1.3143097825300294
255,11693.90514905149,1546.810298102981,194.00542005420056,380.60433604336043,7165.1869918699185,952.4688346883469,438.8211382113821,379.6531165311653,8229.170731707318,1659.509485094851,288.4769647696477,910.4417344173442,1405.9024390243903,233.09485094850947,369,26.67258008082996,18.187691976675968,0.7314573083130004,0.9088669950738916,0.6451048951048951,1.0469093504063656
256,10923.368705035971,1911.2607913669065,163.42985611510792,349.29676258992805,6525.438848920863,921.456834532374,363.3345323741007,369.13129496402877,7533.419064748202,2059.6690647482014,274.6007194244604,909.8669064748201,878.4154676258993,236.41187050359713,556,28.84241350444864,24.617775206812993,0.5210488127932985,0.9586206896551724,0.7637362637362637,-1.4261919089490078
257,31387.346153846152,1656.320512820513,168.37179487179486,2232.3205128205127,17069.666666666668,1163.4358974358975,709.2051282051282,478.84615384615387,21150.47435897436,1190.6666666666667,311.8333333333333,888.3461538461538,1077.679487179487,230.73076923076923,78,11.88679147501345,8.892708069290027,0.663567099286275,0.9176470588235294,0.6666666666666666,-0.22781617736799817
258,13560.889763779527,1462.3149606299212,319.9685039370079,581.5669291338583,7748.503937007874,1361.0708661417323,613.8346456692914,888.2913385826772,8897.629921259842,1229.9133858267717,351.68503937007875,950.3070866141733,1325.1811023622047,233.24409448818898,127,14.221206896621403,11.429846725644724,0.5950097581231705,0.927007299270073,0.6512820512820513,-0.5149912027323114
259,12455.350943396226,1585.0830188679245,152.32830188679245,364.3283018867925,7852.320754716981,966.3245283018867,386.69056603773583,409.50943396226415,8864.709433962264,1891.9547169811322,293.6754716981132,916.7094339622641,523.4150943396227,239.33584905660376,265,24.065174184253465,14.191286676712458,0.8076207587622771,0.9265734265734266,0.6495098039215687,-0.35814973363441505
260,18487.2695035461,1152.3049645390072,177.54609929078015,341.2836879432624,11889.404255319148,998.5744680851063,1766.0921985815603,524.354609929078,13405.290780141844,1034.4751773049645,308.8085106382979,895.0283687943263,584.0851063829788,232.2127659574468,141,17.79373211471962,10.36310581216998,0.8129008970527101,0.9276315789473685,0.7121212121212122,-1.3816102855734866
261,30725.275510204083,1258.2142857142858,193.9795918367347,379.7244897959184,18734.38775510204,1065.3775510204082,502.1938775510204,401.7857142857143,20963.581632653062,1090.795918367347,351.90816326530614,878.2755102040817,647.8877551020408,232.21428571428572,98,13.033255285290904,9.679244600451378,0.669671455982389,0.9158878504672897,0.6853146853146853,-1.2281762296161436
262,18176.56880733945,1592.651376146789,142.94495412844037,722.0366972477065,11157.944954128441,1105.5963302752293,491.908256880734,377.88990825688074,13093.238532110092,2345.954128440367,448.8073394495413,915.3211009174312,1014.6880733944954,231.22018348623854,109,16.313148849203042,8.763356517249745,0.8434575126243646,0.8934426229508197,0.68125,-1.4846856847347139
263,22695.8064516129,1350.774193548387,185.30645161290323,2213.3709677419356,12935.854838709678,1047.5483870967741,837.2258064516129,639.1290322580645,15879.645161290322,1051.6129032258063,304.7258064516129,879.241935483871,1147.3709677419354,231.06451612903226,62,9.898424184042204,8.19979263744627,0.5601462400748027,0.8985507246376812,0.7654320987654321,0.8052386918027397
264,19171.255555555555,1417.9444444444443,183.03333333333333,707.8222222222222,11425.333333333334,1716.7888888888888,742.3111111111111,1169.888888888889,13537.855555555556,1170.6222222222223,340.7888888888889,922.9333333333333,622.9,232.72222222222223,90,12.605695451906726,9.202154750400652,0.6834473932173306,0.9278350515463918,0.75,-1.0887444472744483
265,13645.222222222223,1541.4603174603174,182.4126984126984,959.3968253968254,8680.174603174602,1382.5873015873017,572.5079365079365,688.047619047619,9950.603174603175,5040.984126984127,317.06349206349205,916.3015873015873,780.4285714285714,233.0952380952381,63,12.253779181675958,6.601999118855163,0.842451306760503,0.9264705882352942,0.6363636363636364,-0.5531175989753825
266,11787.16551724138,1696.9655172413793,319.60689655172416,439.2068965517241,6940.206896551724,1088.751724137931,431.04137931034484,435.02758620689656,7793.744827586207,1966.6827586206896,291.848275862069,922.2827586206896,1391.7448275862068,236.75862068965517,145,20.3371629818366,9.819662465412877,0.8757067817789298,0.8895705521472392,0.5686274509803921,0.6811455113536767
267,16239.4125,1078.8625,181.0125,558.2375,10166.2125,997.2875,652.525,392.35,11863.9,1392.0125,295.35,885.8,1426.825,232.8625,80,11.366073825793535,9.089547061686357,0.6003883281153662,0.963855421686747,0.7272727272727273,-0.4841826021884106
268,16948.604395604394,1252.7032967032967,173.01098901098902,997.2857142857143,10050.23076923077,824.7472527472528,1684.1758241758241,415.2087912087912,11795.604395604396,1226.8131868131868,370.3626373626374,889.1098901098901,763.054945054945,234.92307692307693,91,12.72259256906245,9.268481446952634,0.6850397195766152,0.9381443298969072,0.7,-0.2934298653885527
269,22526.36923076923,1569.0923076923077,155.52307692307693,839.5538461538462,12693.461538461539,1482.0153846153846,1242.0153846153846,398.6461538461538,15657.107692307693,1275.7384615384615,295.10769230769233,939.0307692307692,1122.0615384615385,232.76923076923077,65,9.969673619116334,8.3537568134768,0.5457980123783985,0.8904109589041096,0.6565656565656566,-1.553526514742635
270,21631.37634408602,1144.0537634408602,212.61290322580646,935.1612903225806,13646.78494623656,1118.236559139785,828.1720430107526,788.4086021505376,15674.967741935483,1023.6666666666666,394.7204301075269,889.0215053763441,611.3763440860215,236.51612903225808,93,13.13857255128329,9.47379292241227,0.6928651967015715,0.8857142857142857,0.6503496503496503,-0.6580088858251024
271,15166.520408163266,1253.6122448979593,276.6938775510204,351.7755102040816,8975.551020408164,928.234693877551,423.2959183673469,461.59183673469386,10544.785714285714,1188.1938775510205,272.53061224489795,884.4081632653061,1254.8061224489795,235.64285714285714,98,11.501640577936584,11.106563190227279,0.2598449759458755,0.9074074074074074,0.6805555555555556,1.2064683424492597
272,11067.32298136646,1440.8509316770187,331.9627329192547,606.6708074534162,6411.335403726708,1679.9006211180124,557.9875776397515,1459.7391304347825,7356.714285714285,1212.3540372670807,323.3354037267081,939.223602484472,1293.5465838509317,235.69565217391303,161,18.211219543868964,11.654548857604786,0.7684037969699588,0.9044943820224719,0.7285067873303167,-1.2806181914087127
273,8673.981981981982,1738.7162162162163,136.8063063063063,575.7927927927927,5330.130630630631,1147.1891891891892,455.2522522522523,398.5990990990991,6242.018018018018,2423.824324324324,285.4549549549549,923.3423423423424,985.2297297297297,238.76576576576576,222,17.904300359270792,16.164199126750432,0.4300375761793508,0.9327731092436975,0.6166666666666667,0.9267576651790287
274,17465.666666666668,1542.7971014492753,155.2753623188406,948.9710144927536,10623.59420289855,1195.2173913043478,498.0869565217391,371.463768115942,12658.739130434782,3945.4057971014495,275.7391304347826,874.2028985507246,1036.3623188405797,235.71014492753622,69,10.718047196477663,8.239035645052757,0.6396013387279372,0.9324324324324325,0.69,1.1523478808316965
275,18832.119047619046,1693.6666666666667,161.57142857142858,2108.285714285714,11106.97619047619,1128.5714285714287,885.5952380952381,610.9285714285714,13548.0,2736.0,278.64285714285717,887.2380952380952,1069.142857142857,233.54761904761904,42,8.354008883386836,6.600152233031927,0.6130319955092803,0.9333333333333333,0.7777777777777778,1.3971790324055644
276,31686.574468085106,1364.8297872340424,162.91489361702128,1403.1489361702127,18287.042553191488,1199.468085106383,1808.3829787234042,470.97872340425533,22442.744680851065,1104.872340425532,310.468085106383,1344.0425531914893,1135.4255319148936,234.10638297872342,47,8.859375937801568,6.738832644967261,0.6491690447785431,0.94,0.746031746031746,1.2264832825289202
277,34826.65306122449,1619.1224489795918,214.30612244897958,3340.6938775510203,19779.20408163265,1169.6938775510205,1509.1020408163265,478.0816326530612,24049.979591836734,1182.7755102040817,316.38775510204084,882.1632653061224,1167.734693877551,234.26530612244898,49,8.12155348037284,7.816271277210009,0.2715977443686142,0.9074074074074074,0.765625,-1.3960597836377335
278,18252.942857142858,1523.557142857143,252.0,443.2142857142857,10671.871428571429,1535.6142857142856,779.0571428571428,925.2571428571429,12470.614285714286,1359.6857142857143,463.2,933.2285714285714,1339.2857142857142,234.5142857142857,70,11.063763748332928,8.060363406924429,0.6850062449043766,0.9333333333333333,0.7070707070707071,-1.1756049036227378
279,14847.767441860466,1267.7906976744187,192.7325581395349,319.24418604651163,9331.17441860465,922.3372093023256,1513.2325581395348,392.93023255813955,10731.662790697674,1328.5,314.1511627906977,899.6744186046511,565.9186046511628,238.3372093023256,86,14.26901013388416,7.731255416703725,0.8404936302270933,0.9247311827956989,0.6615384615384615,-0.4645109425992002
280,14814.991596638656,1304.857142857143,276.8067226890756,297.7647058823529,9048.134453781513,839.0756302521008,515.3781512605042,385.4117647058824,10486.66386554622,1967.3529411764705,305.6218487394958,892.1008403361344,1363.3697478991596,237.92436974789916,119,14.474343607422922,10.938144881988599,0.65492723515976,0.85,0.6102564102564103,-0.7128866799880833
281,22629.6449704142,1218.7988165680474,191.6153846153846,874.2426035502958,12492.207100591717,800.3136094674556,2031.4615384615386,413.5147928994083,14962.662721893492,972.5266272189349,292.0414201183432,884.6153846153846,1452.4792899408285,241.81065088757396,169,19.963792820323597,11.180718947128435,0.8284589176714761,0.9184782608695652,0.7041666666666667,-0.11760123023828725
